cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnreres,LNRERSFM,LNRERSF2,lnreloc,LNRERSF1
"30950","6160","713074","","AMERICAN LOAN AND SAVINGS ASSOCIATION","Hannibal","MO","63401","12/31/2012","11/15/2020","SA","105 N Maple Ave","","2","0","0","5","0","Marion","","","1/1/1909","8/16/1957","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","4362","4328","34","0","3625"
"34334","15967","2533043","3272367","AMERICAN METRO BANK","Chicago","IL","60640","12/31/2012","11/15/2020","NM","4878 N. Broadway","AMERICAN METRO BCORP INC","3","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/29/1997","1/29/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.americanmetrobank.com","14440","12555","1607","278","0"
"21272","0","841436","1947045","AMERICAN MIDWEST BANK","Sycamore","IL","60178","12/31/2012","11/15/2020","NM","1985 Dekalb Ave.","NATIONAL BCORP INC","8","0","0","4","0","De Kalb","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/1973","10/15/1973","11/20/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","90736","61021","7104","22611","773"
"58309","0","3447576","3447567","AMERICAN MOMENTUM BANK","Tampa","FL","33609","12/31/2012","11/15/2020","NM","4830 W. Kennedy Blvd. Suite","ADAM BANK GROUP INC","23","0","1","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","10/25/2006","10/25/2006","4/13/2012","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Austin","Atlanta","Southern","Southeast","0","1","www.americanmomentum.bank","76310","42214","3873","30223","23186"
"22373","10059","498362","2507183","AMERICAN NATIONAL BANK","Wichita Falls","TX","76308","12/31/2012","11/15/2020","N","2732a Midwestern Pkwy.","AMERIBANCSHARES INC","6","0","0","4","0","Wichita","48660","Wichita Falls, TX","11/29/1976","11/29/1976","8/8/2007","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.amnat.com","51037","48419","1787","831","19837"
"26398","13943","481430","2939337","AMERICAN NATIONAL BANK","Oakland Park","FL","33308","12/31/2012","11/15/2020","N","4301 N. Fedl Hwy.","ANB HOLDINGS INC","1","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/15/1985","10/15/1985","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.americannationalbank.com","7320","2892","233","4195","664"
"24472","11910","256058","1131853","AMERICAN NATIONAL BANK","Ardmore","OK","73401","12/31/2012","11/15/2020","N","1901 N. Commerce","AMCORP FINANCIAL INC","8","0","1","8","1","Carter","","","5/2/1983","5/2/1983","4/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankanb.com","34918","33634","1284","0","1965"
"19300","10134","660655","1059715","AMERICAN NATIONAL BANK","Omaha","NE","68114","12/31/2012","11/15/2020","N","8990 W. Dodge Rd.","AMERICAN NATIONAL CORP","37","0","1","4","1","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/2/1964","12/2/1964","1/14/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.american.bank","238532","180077","28288","30167","95251"
"33812","15499","2051127","2716640","AMERICAN NATIONAL BANK - FOX CITIES","Appleton","WI","54911","12/31/2012","11/15/2020","N","2200 N. Richmond St.","AMERICAN NATIONAL BCORP INC","1","0","0","4","1","Outagamie","11540","Appleton, WI","6/14/1993","6/14/1993","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.anbfc.bank","14196","10569","2339","1288","154"
"6837","11656","958727","1076691","AMERICAN NATIONAL BANK AND TRUST COMPANY","Danville","VA","24541","12/31/2012","11/15/2020","N","628 Main St.","AMERICAN NATL BANKSHARES INC","29","0","1","4","0","Danville City","","","2/9/1909","1/1/1934","7/1/2011","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.amnb.com","266198","171193","3692","91313","67833"
"26499","12972","306159","3047172","AMERICAN NATIONAL BANK OF MINNESOTA","Baxter","MN","56425","12/31/2012","11/15/2020","N","7638 Woida Rd.","AMERICAN BCORP OF MN INC","8","0","0","4","1","Crow Wing","","","5/1/1983","1/2/1986","5/4/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.anbmn.com","52157","42455","5723","3979","4137"
"57169","0","3010318","3218132","AMERICAN PATRIOT BANK","Greeneville","TN","37745","12/31/2012","11/15/2020","NM","3095 E. Andrew Johnson Hwy.","AMERICAN PATRIOT FINL GROUP","4","0","0","4","0","Greene","","","7/9/2001","7/9/2001","9/17/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","21016","15565","816","4635","3942"
"58469","0","3623110","","AMERICAN PLUS BANK, N.A.","Arcadia","CA","91007","12/31/2012","11/15/2020","N","630 W. Duarte Rd.","","2","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","8/8/2007","8/8/2007","12/1/2008","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.bankaplus.com","101148","100129","1019","0","0"
"58584","0","3671997","3824261","AMERICAN PRIDE BANK","Macon","GA","31204","12/31/2012","11/15/2020","NM","4740 Log Cabin Dr.","AMERICAN BCORP INC","3","0","0","4","0","Bibb","31420","Macon, GA","12/12/2007","12/12/2007","7/27/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.americanpridebank.com","6560","6379","120","61","4535"
"24655","14089","735768","2312837","AMERICAN RIVER BANK","Sacramento","CA","95815","12/31/2012","11/15/2020","NM","1545 River Park Dr.","AMERICAN RIVER BANKSHARES","12","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","8/29/1983","8/29/1983","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.americanriverbank.com","25437","18684","499","6254","3513"
"58281","0","3388482","","AMERICAN RIVIERA BANK","Santa Barbara","CA","93101","12/31/2012","11/15/2020","NM","1033 Anacapa St.","","1","0","0","4","0","Santa Barbara","42200","Santa Maria-Santa Barbara, CA","7/18/2006","7/18/2006","9/30/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.americanrivierabank.com","32832","25984","2730","4118","12211"
"29899","4287","12179","","AMERICAN SAVINGS BANK","Middletown","OH","45042","12/31/2012","11/15/2020","SA","701 N. University Blvd.","","2","0","0","5","0","Butler","17140","Cincinnati, OH-KY-IN","1/1/1889","8/9/1937","1/4/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","20618","20252","64","302","164"
"9104","9913","337247","1141508","AMERICAN SAVINGS BANK","Tripoli","IA","50676","12/31/2012","11/15/2020","NM","312 S. Main St","TRIPOLI BANCSHARES INC","1","0","0","2","1","Bremer","47940","Waterloo-Cedar Falls, IA","1/10/1899","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.asbtripoli.com","5832","5793","39","0","0"
"32526","8384","54973","3842957","AMERICAN SAVINGS BANK, FSB","Honolulu","HI","96813","12/31/2012","11/15/2020","SA","1001 Bishop St, # 100","HAWAIIAN ELECTRIC INDUSTRIES","58","0","0","5","0","Honolulu","46520","Urban Honolulu, HI","1/23/1987","1/23/1987","1/9/2012","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.asbhawaii.com","2523134","1891978","19336","611820","73298"
"29597","12609","455879","2506784","AMERICAN SAVINGS BANK, FSB","Portsmouth","OH","45662","12/31/2012","11/15/2020","SA","503 Chillicothe St.","ASB FINANCIAL CORP","6","0","1","5","0","Scioto","","","1/1/1892","12/27/1948","11/16/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","127546","109615","1258","16673","19646"
"29878","4247","1010574","3848267","AMERICAN SAVINGS, FSB","Munster","IN","46321","12/31/2012","11/15/2020","SA","8230 Hohman Ave.","AMB FINANCIAL CORP","4","0","0","5","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1910","7/27/1937","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.acbanker.com","83586","75470","951","7165","5691"
"33121","0","1471577","3192773","AMERICAN SECURITY BANK","Newport Beach","CA","92660","12/31/2012","11/15/2020","SM","1401 Dove St, # 100","AMERICA BANCSHARES INC","9","0","0","4","1","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","9/17/1990","9/17/1990","9/5/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","","19287","4944","2110","12233","604"
"9967","0","262358","4136046","AMERICAN STATE BANK","Arp","TX","75750","12/31/2012","11/15/2020","SM","102 W Front","STEELE HOLDINGS INC","4","0","0","4","1","Smith","46340","Tyler, TX","8/1/1911","1/1/1934","6/11/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.asbtx.com","32001","31366","431","204","19743"
"15432","15921","477059","1127052","AMERICAN STATE BANK","Oldham","SD","57051","12/31/2012","11/15/2020","NM","101 Main St","CONSOLIDATED HOLDING CO","2","0","0","2","0","Kingsbury","","","11/2/1936","11/2/1936","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","622","622","0","0","0"
"228","12625","735441","1201457","AMERICAN STATE BANK","Sioux Center","IA","51250","12/31/2012","11/15/2020","NM","525 N. Main St.","AMBANK CO INC","6","0","0","2","1","Sioux","","","9/1/1913","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.ambankiowa.com","24959","13684","3083","8192","6339"
"26944","13210","276645","1144095","AMERICAN STATE BANK","Osceola","IA","50213","12/31/2012","11/15/2020","SM","1000 Jeffreys Dr.","OSCEOLA BCORP","4","0","0","2","1","Clarke","","","4/23/1987","4/23/1987","7/25/2011","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.americanstatebank.com","20908","20344","495","69","9164"
"57144","0","2957014","1066441","AMERICAN STATE BANK & TRUST COMPANY","Great Bend","KS","67530","12/31/2012","11/15/2020","SM","1321 Main St.","AMERICAN STATE BANCSHARES INC","6","0","0","2","0","Barton","","","4/20/2001","4/20/2001","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","https://asbt.bank","4788","4477","241","70","2376"
"15444","12190","244251","2632571","AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON","Williston","ND","58801","12/31/2012","11/15/2020","NM","223 Main St.","AMERICAN STB HOLDING CO INC","2","0","0","8","1","Williams","","","12/1/1936","12/18/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.asbt.com","43627","39480","3673","474","621"
"10204","0","43454","1122703","AMERICAN STATE BANK OF ERSKINE","Erskine","MN","56535","12/31/2012","11/15/2020","NM","201 Vance St.","MEDR BANCSHARES INC","1","0","0","4","1","Polk","24220","Grand Forks, ND-MN","4/14/1929","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","2304","1802","502","0","0"
"22263","0","21359","1857760","AMERICAN STATE BANK OF GRYGLA","Grygla","MN","56727","12/31/2012","11/15/2020","SM","102 S Main Ave","GRYGLA FINANCIAL CORP","1","0","0","2","1","Marshall","","","4/30/1976","4/30/1976","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.asbgrygla.com","4400","4400","0","0","0"
"22554","0","600651","1131406","AMERICAN STATE BANK OF PIERRE","Pierre","SD","57501","12/31/2012","11/15/2020","SM","700 E. Sioux Ave.","LEACKCO BANK HOLDING CO INC","2","0","0","2","1","Hughes","","","11/4/1977","11/4/1977","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","3738","3077","0","661","1043"
"13150","10181","596848","1134694","AMERICAN TRUST & SAVINGS BANK","Dubuque","IA","52001","12/31/2012","11/15/2020","SM","9th &main St.","ATBANCORP","11","0","0","4","0","Dubuque","20220","Dubuque, IA","1/1/1905","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","0","","86937","49437","6204","31296","17985"
"10120","0","675341","1140846","AMERICAN TRUST AND SAVINGS BANK","Lowden","IA","52255","12/31/2012","11/15/2020","NM","309 Mckinley Ave.","LOWDEN BANCSHARES INC","1","0","0","2","0","Cedar","","","10/1/1913","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.atsb-lowden.com","423","423","0","0","0"
"58076","0","3357947","3357938","AMERICAN TRUST BANK","Kirksville","MO","63501","12/31/2012","11/15/2020","NM","2817 N. Baltimore","KIRKSVILLE BCORP INC","1","0","0","2","0","Adair","","","10/24/2005","10/24/2005","10/18/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.connectionsbank.com","9883","9826","57","0","4294"
"57689","0","3235689","","AMERICAN TRUST BANK OF EAST TENNESSEE","Knoxville","TN","37919","12/31/2012","11/15/2020","NM","6771 Baum Dr.","","4","0","0","4","0","Knox","28940","Knoxville, TN","2/5/2004","2/5/2004","4/7/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","24740","15805","1535","7400","7164"
"30713","5789","365875","","AMERICAN UNION SAVINGS AND LOAN ASSOCIATION, S.B.","Chicago","IL","60622","12/31/2012","11/15/2020","SB","2601 W Division St.","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1925","8/23/1954","1/1/2007","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","2632","2632","0","0","0"
"8205","15484","201254","1128705","AMERICANA COMMUNITY BANK","Sleepy Eye","MN","56085","12/31/2012","11/15/2020","NM","300 Main St. W.","MIDWEST BANCSHARES INC","5","0","0","4","1","Brown","","","1/1/1881","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.americanafinancial.com","13105","7194","3151","2760","2919"
"22441","9463","39475","4091800","AMERICANWEST BANK","Spokane","WA","99201","12/31/2012","11/15/2020","NM","41 W. Riverside Ave, # 400","SKBHC HOLDINGS LLC","82","0","1","4","0","Spokane","44060","Spokane-Spokane Valley, WA","4/1/1977","4/1/1977","12/17/2012","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","0","","265332","149493","12406","103433","32290"
"58360","0","3488980","","AMERICAS UNITED BANK","Glendale","CA","91203","12/31/2012","11/15/2020","NM","801 N. Brand Blvd, # No. 115","","2","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/6/2006","11/6/2006","5/21/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","412","77","0","335","77"
"2838","13531","139133","2685577","AMERIFIRST BANK","Union Springs","AL","36089","12/31/2012","11/15/2020","NM","104 Hardaway Ave.","USAL BCORP INC","3","0","0","4","0","Bullock","","","1/2/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.amerifirstbank.com","26275","21624","2623","2028","630"
"58303","18013","3470239","2433312","AMERIPRISE BANK, FSB","Minneapolis","MN","55402","12/31/2012","11/15/2020","SA","901 3rd Ave. S.","AMERIPRISE FINANCIAL INC","1","0","0","5","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","9/14/2006","9/14/2006","12/1/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","http://www.ameriprise.com","0","0","0","0","0"
"20504","12344","764030","1082067","AMERIS BANK","Moultrie","GA","31768","12/31/2012","11/15/2020","NM","225 S. Main St.","AMERIS BCORP","79","0","1","4","0","Colquitt","","","10/1/1971","10/1/1971","10/12/2012","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","0","http://www.amerisbank.com","543008","462760","29478","50770","81595"
"7542","11474","928618","1117316","AMERISERV FINANCIAL BANK","Johnstown","PA","15901","12/31/2012","11/15/2020","SM","216 Franklin St.","AMERISERV FINANCIAL INC","18","0","0","4","0","Cambria","27780","Johnstown, PA","9/23/1933","1/1/1934","5/21/2010","Stock","0","1","FED","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","AmeriServ.com","223687","169883","14361","39443","8854"
"15510","15433","508355","1056983","AMERISTATE BANK","Atoka","OK","74525","12/31/2012","11/15/2020","SM","113 S. Pennsylvania","ATOKA STATE BCORP INC","4","0","1","4","1","Atoka","","","8/6/1906","7/2/1937","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.ameristatebank.com","37468","37324","144","0","408"
"5417","14395","278957","1059676","AMFIRST BANK, NATIONAL ASSOCIATION","Mccook","NE","69001","12/31/2012","11/15/2020","N","602 W. B St.","AMFIRST FINANCIAL SERVICES INC","5","0","1","2","1","Red Willow","","","1/1/1905","1/1/1934","9/8/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","14105","11279","870","1956","708"
"57295","0","3015939","3583700","AMG NATIONAL TRUST BANK","Boulder","CO","80302","12/31/2012","11/15/2020","N","1155 Canyon Blvd, # 310","AMG NATIONAL CORP","6","0","1","7","0","Boulder","14500","Boulder, CO","8/1/2001","2/1/2008","2/1/2008","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.amgnational.com","8152","6657","0","1495","661"
"26658","0","30052","1140967","AMISTAD BANK","Del Rio","TX","78840","12/31/2012","11/15/2020","NM","1301 Veterans Blvd.","EDEN FINANCIAL CORP","1","0","0","4","0","Val Verde","","","4/25/1986","4/25/1986","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.amistadbank.com","2586","2543","43","0","104"
"28949","2674","715975","","AMORY FEDERAL SAVINGS AND LOAN ASSOCIATION","Amory","MS","38821","12/31/2012","11/15/2020","SA","213 2nd Ave N","","1","0","0","5","0","Monroe","","","6/1/1934","10/29/1934","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.amoryfederal.com","65984","65602","382","0","45894"
"15354","14318","42055","2188827","ANADARKO BANK AND TRUST COMPANY","Anadarko","OK","73005","12/31/2012","11/15/2020","SM","110 W. Oklahoma","FALCON BCORP INC","4","0","0","2","1","Caddo","","","6/7/1901","2/11/1936","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","6327","6327","0","0","1082"
"22381","0","424352","2622116","ANAHUAC NATIONAL BANK","Anahuac","TX","77514","12/31/2012","11/15/2020","N","801 S. Ross Sterling","ANAHUAC BANCSHARES INC","3","0","0","4","1","Chambers","26420","Houston-The Woodlands-Sugar Land, TX","12/20/1976","12/20/1976","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://WWW.ANBANK.NET","15009","14916","93","0","0"
"19220","11427","828651","2942702","ANB BANK","Denver","CO","80206","12/31/2012","11/15/2020","SM","3033 E. 1st Ave.","STURM FINANCIAL GROUP INC","38","0","1","5","1","Denver","19740","Denver-Aurora-Lakewood, CO","9/1/1964","9/1/1964","5/26/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","ANBBANK.COM","117580","67845","4810","44925","8948"
"28454","1626","349370","3843712","ANCHOR BANK","Aberdeen","WA","98520","12/31/2012","11/15/2020","SB","120 N. Broadway","ANCHOR BCORP INC","14","0","0","4","0","Grays Harbor","","","1/1/1907","10/18/1935","1/25/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","105287","77217","18422","9648","10911"
"8868","0","900454","1126475","ANCHOR BANK, NATIONAL ASSOCIATION","Saint Paul","MN","55104","12/31/2012","11/15/2020","N","1570 Concordia Ave.","ANCHOR BCORP INC","15","0","0","4","0","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/15/1923","1/1/1934","11/14/2009","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","117824","66252","21909","29663","14259"
"57931","0","3342671","","ANCHOR COMMERCIAL BANK","Juno Beach","FL","33408","12/31/2012","11/15/2020","SM","13951 Us Hwy 1","","2","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/22/2005","3/22/2005","3/3/2007","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.anchorbank.com","17074","15771","351","952","13529"
"4208","15757","327556","1866306","ANCHOR D BANK","Texhoma","OK","73949","12/31/2012","11/15/2020","SM","222 W. Main St.","TEXHOMA BANCSHARES INC","3","0","0","2","1","Texas","","","2/23/1906","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.anchordbank.com","8449","7802","647","0","5977"
"11681","12318","655530","2037550","ANCHOR STATE BANK","Anchor","IL","61720","12/31/2012","11/15/2020","NM","246 2nd St.","ABC EMPLOYEE STK OWNERSHIP PLAN","1","0","0","2","0","Mclean","14010","Bloomington, IL","12/27/1920","1/1/1934","6/19/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","784","475","309","0","0"
"29979","4474","727473","2790967","ANCHORBANK, FSB","Madison","WI","53703","12/31/2012","11/15/2020","SA","25 W. Main St.","ANCHOR BCORP WISCONSIN INC","54","0","0","4","0","Dane","31540","Madison, WI","1/1/1918","3/4/1938","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","822729","688744","51296","82689","0"
"22959","0","589439","3071908","ANDALUSIA COMMUNITY BANK","Andalusia","IL","61232","12/31/2012","11/15/2020","NM","800 6th Ave, E.","SPECTOR PROPERTIES INC","2","0","0","8","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","10/1/1979","10/1/1979","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","14516","13367","583","566","0"
"9923","13430","6329","1138197","ANDERSON BROTHERS BANK","Mullins","SC","29574","12/31/2012","11/15/2020","NM","101 N. Main St.","ANDERSON BANCSHARES INC","19","0","0","4","0","Marion","","","1/1/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.abbank.com","73010","66854","3426","2730","926"
"10858","0","916343","1210114","ANDERSON STATE BANK","Oneida","IL","61467","12/31/2012","11/15/2020","NM","111 W. Hwy. St.","ANDERSON BCORP INC","1","0","0","2","1","Knox","","","2/17/1917","1/1/1934","4/18/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.andersonstatebank.com","4934","4852","82","0","0"
"18483","0","410159","1245246","ANDES STATE BANK","Lake Andes","SD","57356","12/31/2012","11/15/2020","NM","213 Main St.","RANDALL BANCSHARES INC","1","0","0","2","0","Charles Mix","","","2/5/1962","2/5/1962","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.andesstatebank.com","1134","1134","0","0","0"
"16410","0","225054","1063048","ANDOVER STATE BANK","Andover","KS","67002","12/31/2012","11/15/2020","NM","511 N. Andover Rd.","ANDOVER FINANCIAL CORP","2","0","0","4","0","Butler","48620","Wichita, KS","11/26/1916","4/19/1946","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","WWW.GOASB.COM","23695","20139","1297","2259","594"
"22015","12280","361439","1083185","ANDREW JOHNSON BANK","Greeneville","TN","37743","12/31/2012","11/15/2020","NM","124 N. Main St.","ANDREW JOHNSON BANCSHARES INC","8","0","0","4","0","Greene","","","5/12/1975","5/12/1975","1/28/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.andrewjohnsonbank.com","109653","97413","6685","5555","77744"
"17751","7669","132107","2710796","ANDROSCOGGIN SAVINGS BANK","Lewiston","ME","4240","12/31/2012","11/15/2020","SB","30 Lisbon St.","ANDROSCOGGIN BCORP MHC","13","0","0","4","0","Androscoggin","30340","Lewiston-Auburn, ME","1/1/1870","4/25/1957","1/27/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.androscogginbank.com","253813","213543","5859","34411","27049"
"32018","7743","660879","","ANGELINA SAVINGS BANK, SSB","Lufkin","TX","75901","12/31/2012","11/15/2020","SB","1721 Tulane Dr.","","1","0","0","8","0","Angelina","","","1/1/1978","5/29/1980","7/16/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.angelinabank.com","12429","12054","375","0","6700"
"58889","0","3825080","3962350","ANN ARBOR STATE BANK","Ann Arbor","MI","48104","12/31/2012","11/15/2020","NM","125 W. William St.","ANN ARBOR BCORP INC","1","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/14/2009","1/14/2009","1/14/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","18878","12232","550","6096","9349"
"11682","0","691743","2861616","ANNA STATE BANK","Anna","IL","62906","12/31/2012","11/15/2020","NM","100 E. Vienna St.","ASB MANAGEMENT CORP","1","0","0","8","0","Union","","","9/18/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.annastate.com","18286","16274","0","2012","11890"
