cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,ilndom,ilnfor,ils,ichbal,isc,itrade,ifrepo,IOTHII
"57276","0","2856032","1247334","BANK OF LAS VEGAS","Las Vegas","NV","89118","9/30/2011","11/15/2020","NM","6001 S. Decatur Blvd, # P","CAPITOL BCORP LTD","4","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","2/11/2002","2/11/2002","7/15/2011","Stock","0","0","FDIC","DIF","San Francisco","CHICAGO","Phoenix","San Francisco","Western","Western","0","0","","10007","9869","","0","134","-2","0","0","6"
"4130","0","85454","1067251","BANK OF LAVERNE","Laverne","OK","73848","9/30/2011","11/15/2020","NM","111 E. Jane Jayroe Blvd.","LAVERNE BANCSHARES INC","1","0","0","2","0","Harper","","","1/1/1922","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","1805","1136","","0","63","598","0","8","0"
"8886","9303","951456","1050712","BANK OF LEE'S SUMMIT","Lees Summit","MO","64063","9/30/2011","11/15/2020","NM","210 S. Main St.","VALLEY VIEW BANCSHARES INC","4","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/1/1868","1/1/1934","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","7288","5387","","0","57","1837","0","0","7"
"5425","0","13457","1063516","BANK OF LEWELLEN","Lewellen","NE","69147","9/30/2011","11/15/2020","NM","302 Main St.","LEWELLEN NATIONAL CORP","1","0","0","2","0","Garden","","","10/5/1905","1/1/1934","2/27/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.bankoflewellen.com","753","609","","0","15","127","0","2","0"
"58164","0","3410141","3825062","BANK OF LEXINGTON, INC.","Lexington","KY","40503","9/30/2011","11/15/2020","NM","761 Corp Dr.","BANCORP OF LEXINGTON INC","2","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","2/6/2006","2/6/2006","1/30/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankoflexington.net","5867","5574","","0","1","275","0","3","14"
"57396","0","3128923","","BANK OF LINCOLN COUNTY","Fayetteville","TN","37334","9/30/2011","11/15/2020","NM","307 E. College St.","","3","0","0","4","0","Lincoln","","","7/22/2002","7/22/2002","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.bolconline.com","5333","4831","","0","42","453","0","7","0"
"19087","0","111157","1059537","BANK OF LINDSAY","Lindsay","NE","68644","9/30/2011","11/15/2020","NM","102 Pine St.","LINDSAY STATE CO","1","0","0","2","0","Platte","","","4/15/1953","4/6/1964","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://www.bankoflindsay.com","1188","1121","","0","0","61","0","1","5"
"91280","0","1397471","2617082","BANK OF LITTLE ROCK","Little Rock","AR","72201","9/30/2011","11/15/2020","SM","200 N. State St.","LITTLE ROCK BANKSHARES INC","5","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","10/21/1927","12/21/1987","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.bankoflittlerock.com","7243","6126","","0","0","1080","0","12","25"
"16795","17319","14650","2224408","BANK OF LOCUST GROVE","Locust Grove","OK","74352","9/30/2011","11/15/2020","SM","124 E Main St","FIRST PRYOR BCORP INC","2","0","0","8","0","Mayes","","","6/6/1949","6/6/1949","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.banklg.com","1111","1048","","0","19","38","0","3","3"
"8885","0","663450","1097173","BANK OF LOUISIANA","Louisiana","MO","63353","9/30/2011","11/15/2020","SM","101 S. 3rd St.","LINCOLN COUNTY BCORP INC","2","0","0","4","1","Pike","","","1/17/1887","1/1/1934","3/14/2007","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","bola.cc","1787","1488","","0","2","291","0","0","6"
"17878","0","271136","1247594","BANK OF LOUISIANA","New Orleans","LA","70130","9/30/2011","11/15/2020","NM","300 St. Charles Ave.","BOL BANCSHARES INC","7","0","0","4","0","Orleans","35380","New Orleans-Metairie, LA","7/1/1958","7/1/1958","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankoflouisiana.com","4438","4394","","0","25","5","0","14","0"
"16281","0","959630","","BANK OF LUMBER CITY","Lumber City","GA","31549","9/30/2011","11/15/2020","NM","21 Main St","","2","0","0","4","0","Telfair","","","7/2/1945","7/2/1945","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankoflumbercity.com","822","695","","0","2","125","0","0","0"
"13264","12871","580548","1209743","BANK OF LUXEMBURG","Luxemburg","WI","54217","9/30/2011","11/15/2020","NM","630 Main St.","LUXEMBURG BANCSHARES INC","8","0","0","4","0","Kewaunee","24580","Green Bay, WI","10/3/1903","1/1/1934","6/27/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bankofluxemburg.com","8531","7634","","0","1","875","0","1","20"
"148","11273","752831","1135105","BANK OF MADISON","Madison","GA","30650","9/30/2011","11/15/2020","NM","133 N. Main St.","MADISON BANK CORP","4","0","0","4","0","Morgan","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmadisonga.com","7273","6218","","0","33","1016","0","1","5"
"58568","0","3596111","3811467","BANK OF MANHATTAN, N.A.","El Segundo","CA","90245","9/30/2011","11/15/2020","N","2141 Rosecrans Ave, # 1160","SCJ INC","1","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","8/15/2007","8/15/2007","10/5/2007","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","0","","4394","3753","","0","69","552","0","0","20"
"11466","0","747051","1095870","BANK OF MANSFIELD","Mansfield","MO","65704","9/30/2011","11/15/2020","NM","110 E. Commercial","BANC 60 INC","4","0","0","8","0","Wright","","","3/3/1892","1/1/1934","1/31/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","http://www.homepridebank.com","2946","2606","","73","37","222","0","0","8"
"9332","11722","989851","1123812","BANK OF MAPLE PLAIN","Maple Plain","MN","55359","9/30/2011","11/15/2020","NM","4980 Hwy. 12","MAPLE BANC SHARES INC","1","0","0","8","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/29/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.bankofmapleplain.com","1601","1159","","111","31","297","0","0","3"
"32779","0","1436204","3590388","BANK OF MARIN","Novato","CA","94947","9/30/2011","11/15/2020","NM","504 Redwood Blvd.","BANK OF MARIN BCORP","18","0","0","4","0","Marin","41860","San Francisco-Oakland-Hayward, CA","1/23/1990","1/23/1990","2/18/2011","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.bankofmarin.com","52448","48329","","0","152","3967","0","0","0"
"8145","0","993335","1130333","BANK OF MARINGOUIN","Maringouin","LA","70757","9/30/2011","11/15/2020","NM","11070 State Hwy. 77","BANQUE MARINGOUIN HOLDING","2","0","0","8","1","Iberville","12940","Baton Rouge, LA","10/1/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","1459","1015","","0","33","402","0","8","1"
"5436","0","34359","1059872","BANK OF MARQUETTE","Marquette","NE","68854","9/30/2011","11/15/2020","NM","402 Marquis Ave.","MARQUETTE NATIONAL CO","1","0","0","2","0","Hamilton","","","1/1/1887","1/1/1934","6/27/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","1020","720","","0","0","298","0","2","0"
"58317","18042","3461264","1247334","BANK OF MAUMEE","Maumee","OH","43537","9/30/2011","11/15/2020","SA","3425 Briarfield Blvd. Suite","CAPITOL BCORP LTD","1","0","0","4","0","Lucas","45780","Toledo, OH","10/2/2006","10/2/2006","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","","1381","1366","","","","14","","","1"
"12327","0","601443","1205857","BANK OF MAUSTON","Mauston","WI","53948","9/30/2011","11/15/2020","NM","503 Hwy. 82 E.","MAUSTON BCORP INC","6","0","0","4","1","Juneau","","","9/12/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmauston.com","9110","7677","","7","7","1417","0","1","1"
"9315","13508","782016","1071575","BANK OF MAYSVILLE","Maysville","KY","41056","9/30/2011","11/15/2020","NM","20 W. 2nd St.","FIRST BANK OF KENTUCKY CORP","3","0","0","8","0","Mason","","","6/26/1835","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankofmaysville.com","3320","2621","","0","0","680","0","0","19"
"303","11755","425818","1071342","BANK OF MCCREARY COUNTY","Whitley City","KY","42653","9/30/2011","11/15/2020","NM","47 S Main St","MCCREARY BANCSHARES INC","3","0","0","8","1","Mccreary","","","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.unitedcumberland.com","5302","4885","","0","10","388","0","3","16"
"1523","0","898140","1094967","BANK OF MCCRORY","Mccrory","AR","72101","9/30/2011","11/15/2020","SM","124 N. Edmonds Ave.","M D THOMPSON&SON CO","1","0","0","2","0","Woodruff","","","6/8/1903","1/1/1934","7/9/2010","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","2161","1542","","0","18","588","0","13","0"
"6139","11068","746429","1076105","BANK OF MCKENNEY","Mc Kenney","VA","23872","9/30/2011","11/15/2020","SM","20701 1st St.","BANK OF SOUTHSIDE VA CORP THE","7","0","0","4","0","Dinwiddie","40060","Richmond, VA","1/1/1906","1/1/1934","6/2/2010","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.touchstone.bank","7463","6899","","0","29","500","0","19","16"
"13611","13746","175458","1067206","BANK OF MEAD","Mead","NE","68041","9/30/2011","11/15/2020","NM","322 S. Vine","SELKO BANCO INC","2","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","9/1/1885","1/13/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.BANKOFMEAD.COM","744","582","","0","3","158","0","1","0"
"57861","0","3301865","1247334","BANK OF MICHIGAN","Farmington Hills","MI","48334","9/30/2011","11/15/2020","NM","30095 Northwestern Hwy.","CAPITOL BCORP LTD","1","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","1/10/2005","1/10/2005","1/1/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","0","","2891","2845","","0","44","2","0","0","0"
"618","0","175609","2646998","BANK OF MILLBROOK","Millbrook","NY","12545","9/30/2011","11/15/2020","SM","3263 Franklin Ave.","MILLBROOK BANK SYSTEM INC","4","0","0","8","0","Dutchess","39100","                                        39100","5/18/1891","1/1/1934","10/1/2010","Stock","0","1","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.bankofmillbrook.com","5284","4559","","0","0","706","0","8","11"
"11232","13299","426945","2342722","BANK OF MILTON","Milton","WI","53563","9/30/2011","11/15/2020","NM","323 Parkview Dr.","MILTON BANCSHARES INC","2","0","0","4","1","Rock","27500","Janesville-Beloit, WI","3/25/1884","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmilton.com","2797","2639","","0","0","155","0","3","0"
"19954","13212","708753","1062630","BANK OF MINDEN","Mindenmines","MO","64769","9/30/2011","11/15/2020","NM","601 Main St.","S T D INVESTMENTS INC","2","0","0","2","0","Barton","","","7/31/1912","5/15/1969","10/2/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","","990","808","","17","25","140","0","0","0"
"22273","0","706236","","BANK OF MINGO","Williamson","WV","25661","9/30/2011","11/15/2020","NM","10 Commerce Dr.","","6","0","0","8","0","Mingo","","","5/17/1976","5/17/1976","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://www.thebankofmingo.com","4613","3857","","0","26","724","0","6","0"
"17355","0","509642","1132458","BANK OF MODESTO","Modesto","IL","62667","9/30/2011","11/15/2020","NM","201 E. State St.","MC BCORP INC","2","0","0","2","0","Macoupin","41180","St. Louis, MO-IL","9/1/1891","10/1/1954","12/31/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","1139","914","","0","21","203","0","1","0"
"58482","0","3470097","3470088","BANK OF MONTANA","Missoula","MT","59802","9/30/2011","11/15/2020","NM","125 Bank St, # 100","BANCORP OF MONTANA HOLDING CO","1","0","0","4","1","Missoula","33540","Missoula, MT","11/26/2007","11/26/2007","12/2/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","http://www.bankofmontana.com","1007","966","","0","40","0","0","1","0"
"1373","0","684455","3203138","BANK OF MONTGOMERY","Montgomery","LA","71454","9/30/2011","11/15/2020","NM","1000 Caddo St.","GRANT BANCSHARES INC","4","0","0","4","1","Grant","10780","Alexandria, LA","10/5/1903","1/1/1934","2/20/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.bofm.com","7871","7174","","0","3","672","0","3","19"
"20769","0","713047","2139696","BANK OF MONTGOMERY","Montgomery","IL","60538","9/30/2011","11/15/2020","NM","1333 Douglas Ave.","MONTGOMERY BANCSHARES INC","1","0","0","8","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/15/1972","8/15/1972","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.bankofmontgomery.net","1102","766","","0","26","310","0","0","0"
"2145","12828","805335","2412139","BANK OF MONTICELLO","Monticello","GA","31064","9/30/2011","11/15/2020","NM","141 Green St.","MONTICELLO BANCSHARES INC","1","0","0","4","1","Jasper","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmonticelloga.com","3614","3351","","0","19","240","0","4","0"
"12232","0","937553","3112472","BANK OF MONTICELLO","Monticello","MO","63457","9/30/2011","11/15/2020","NM","201 E. Lafayette","MONTICELLO BANCSHARES INC","2","0","0","2","1","Lewis","","","2/27/1928","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofmonticello.com","3305","2747","","43","30","471","0","0","14"
"11609","13637","776248","","BANK OF MONTICELLO","Monticello","WI","53570","9/30/2011","11/15/2020","NM","238 N. Main St.","","4","0","0","2","0","Green","31540","Madison, WI","1/1/1896","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","2427","2135","","0","31","256","0","2","3"
"8556","12729","897330","3073911","BANK OF MORTON","Morton","MS","39117","9/30/2011","11/15/2020","NM","366 S. 4th St.","MORTON BCORP INC","1","0","0","8","1","Scott","","","1/1/1904","1/1/1934","7/3/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.bankofmorton.com","2437","2170","","0","0","251","0","3","13"
"9057","0","586335","2317690","BANK OF MOUNDVILLE","Moundville","AL","35474","9/30/2011","11/15/2020","NM","319 Market St","MOUNDVILLE BANCSHARES INC","1","0","0","7","0","Hale","46220","Tuscaloosa, AL","9/17/1907","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bankofmoundville.com","2950","1143","","0","2","1794","0","9","2"
"13017","9635","352820","3186428","BANK OF MOUNT HOPE, INC.","Mount Hope","WV","25880","9/30/2011","11/15/2020","NM","602 Main St.","MOUNT HOPE BANKSHARES INC","3","0","0","8","0","Fayette","13220","Beckley, WV","8/14/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","3564","2660","","0","1","903","0","0","0"
"58138","0","3464368","","BANK OF NAPA, N.A.","Napa","CA","94558","9/30/2011","11/15/2020","N","2007 Redwood Rd, # 101","","1","0","0","4","0","Napa","34900","Napa, CA","8/14/2006","8/14/2006","4/18/2007","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","","3788","3275","","0","18","461","0","10","24"
"35396","0","2910121","3238596","BANK OF NAPLES","Naples","FL","34103","9/30/2011","11/15/2020","NM","4099 Tamiami Trail N.","NAPLES BCORP INC","2","0","0","4","0","Collier","34940","Naples-Immokalee-Marco Island, FL","5/8/2000","5/8/2000","8/9/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","4649","4179","","0","101","362","0","0","7"
"21704","0","12955","1066900","BANK OF NEBRASKA","La Vista","NE","68128","9/30/2011","11/15/2020","NM","7223 S. 84th St.","FINANCIAL BANCSHARES INC","4","0","0","4","1","Sarpy","36540","Omaha-Council Bluffs, NE-IA","7/25/1974","7/25/1974","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","","4492","4363","","0","10","117","0","0","2"
"33897","0","2197098","2349815","BANK OF NEVADA","Las Vegas","NV","89102","9/30/2011","11/15/2020","NM","2700 W. Sahara Ave.","WESTERN ALLIANCE BCORP","13","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","5/20/1994","5/20/1994","9/28/2009","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","0","","89081","76424","","2815","277","9501","14","5","45"
"10626","0","879550","","BANK OF NEW CAMBRIA","New Cambria","MO","63558","9/30/2011","11/15/2020","NM","200 S. Main St.","","2","0","0","2","0","Macon","","","3/18/1933","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.banknewcambria.com","968","720","","0","40","207","0","0","1"
"27575","0","1404940","3846375","BANK OF NEW CASTLE","New Castle","DE","19720","9/30/2011","11/15/2020","NM","12 Read S Way","DISCOVER FINANCIAL SERVICES","1","0","0","8","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","8/18/1989","8/18/1989","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","47","41","","0","0","6","0","0","0"
"24540","15496","113601","","BANK OF NEW ENGLAND","Salem","NH","3079","9/30/2011","11/15/2020","NM","31 Pelham Rd.","","9","0","1","4","0","Rockingham","14460","Boston-Cambridge-Newton, MA-NH","6/24/1983","6/24/1983","4/2/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","http://www.bankofnewengland.com","19310","19173","","0","102","35","0","0","0"
"58175","0","3443345","3554250","BANK OF NEW JERSEY","Fort Lee","NJ","7024","9/30/2011","11/15/2020","NM","1365 Palisade Ave.","BANCORP OF NEW JERSEY INC","7","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","5/10/2006","5/10/2006","12/31/2008","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","14580","13905","","0","28","626","0","5","16"
"14701","13112","688556","1095272","BANK OF NEW MADRID","New Madrid","MO","63869","9/30/2011","11/15/2020","NM","229 Main St.","DIXIE BANCSHARES CORP","3","0","0","2","1","New Madrid","","","1/1/1933","8/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofnewmadrid.com","2888","2155","","0","166","557","0","2","8"
"28411","1538","108474","3841914","BANK OF NEW ORLEANS","Metairie","LA","70005","9/30/2011","11/15/2020","SA","1600 Veterans Memorial Blvd.","LOUISIANA BCORP INC","3","0","0","5","0","Jefferson","35380","New Orleans-Metairie, LA","1/1/1909","12/14/1937","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","11241","8210","","","","3025","","","6"
"5704","0","948531","","BANK OF NEWINGTON","Newington","GA","30446","9/30/2011","11/15/2020","NM","Broad &church St.","","2","0","0","2","0","Screven","","","8/14/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","https://www.bankofnewington.com","2814","2788","","0","18","8","0","0","0"
"5447","0","41955","1058688","BANK OF NEWMAN GROVE","Newman Grove","NE","68758","9/30/2011","11/15/2020","SM","416 Hale Ave","FIRST NEWMAN GROVE BANKSHARES","1","0","0","2","1","Madison","","","4/10/1900","1/1/1934","6/2/2010","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","","967","685","","0","0","272","0","7","3"
"33527","11718","1908082","3141650","BANK OF NORTH CAROLINA","Thomasville","NC","27360","9/30/2011","11/15/2020","NM","831 Julian Ave.","BNC BCORP","24","0","1","4","0","Davidson","49180","Winston-Salem, NC","12/3/1991","12/3/1991","4/9/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","0","","74894","62417","","591","27","11800","0","2","57"
"18171","0","410748","3176661","BANK OF O'FALLON","O'fallon","IL","62269","9/30/2011","11/15/2020","NM","901 S. Lincoln Ave.","SECURITY FIRST BANCSHARES INC","2","0","0","8","1","Saint Clair","41180","St. Louis, MO-IL","3/28/1960","3/28/1960","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.bankofallon.com","7470","7053","","0","75","334","0","8","0"
"21529","0","687054","1109900","BANK OF OAK RIDGE","Oak Ridge","LA","71264","9/30/2011","11/15/2020","NM","105 N. Oak","OAK RIDGE BANCSHARES INC","1","0","0","5","1","Morehouse","33740","Monroe, LA","10/1/1910","4/11/1974","11/1/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.bankofoakridge.bank","871","102","","0","0","768","0","1","0"
"35365","0","2903123","3587427","BANK OF OAK RIDGE","Oak Ridge","NC","27310","9/30/2011","11/15/2020","NM","2211 Oak Ridge Rd.","OAK RIDGE FINL SERVICES INC","5","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","4/10/2000","4/10/2000","4/6/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.bankofoakridge.com","13112","10863","","0","39","2186","0","17","7"
"9523","0","807348","2736899","BANK OF OAKFIELD","Oakfield","WI","53065","9/30/2011","11/15/2020","SM","103 S. Main St.","OAKFIELD BCORP INC","3","0","0","2","0","Fond Du Lac","22540","Fond du Lac, WI","1/1/1901","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bristolmorganbank.com","2853","2493","","0","0","357","0","0","3"
"5867","0","147923","","BANK OF OCEAN CITY","Ocean City","MD","21842","9/30/2011","11/15/2020","NM","10005 Golf Course Rd.","","6","0","0","4","0","Worcester","41540","Salisbury, MD-DE","1/1/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.bankofoceancity.com","5943","5725","","0","20","188","0","8","2"
"9803","0","819453","1053339","BANK OF ODESSA","Odessa","MO","64076","9/30/2011","11/15/2020","NM","301 W. Hwy. 40","COUNTRY AGENCIES&INVESTMENTS","2","0","0","8","0","Lafayette","28140","Kansas City, MO-KS","1/1/1880","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bankofodessa.us.com","6728","5301","","0","14","1412","0","1","0"
"9304","9598","912943","1135888","BANK OF OHIO COUNTY, INC.","Beaver Dam","KY","42320","9/30/2011","11/15/2020","SM","1500 Bill Monroe Memorial Bl","TOWN&COUNTRY FINANCIAL INC","2","0","0","4","1","Ohio","","","12/5/1922","1/1/1934","2/22/2010","Stock","0","0","FED","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","","3616","2809","","0","2","792","0","1","12"
"5902","15888","919344","2744326","BANK OF OKOLONA","Okolona","MS","38860","9/30/2011","11/15/2020","NM","227 W. Main St.","BANCORP OF OKOLONA","2","0","0","2","1","Chickasaw","","","1/31/1931","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.bankofokolona.com","4582","3929","","0","0","631","0","22","0"
"21085","0","37341","1209592","BANK OF ONTARIO","Ontario","WI","54651","9/30/2011","11/15/2020","NM","315 Main St.","ONTARIO BCORP INC","2","0","0","6","1","Vernon","","","9/23/1911","5/15/1973","5/18/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.myvernoncountybank.com","1536","1506","","0","19","7","0","4","0"
"16905","0","661157","1904936","BANK OF ORCHARD","Orchard","NE","68764","9/30/2011","11/15/2020","NM","145 E 2nd St","ORCHARD BCORP","1","0","0","2","0","Antelope","","","4/10/1950","4/10/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","","677","425","","0","15","237","0","0","0"
"21971","0","980344","1491696","BANK OF PALATINE","Palatine","IL","60067","9/30/2011","11/15/2020","NM","One E. N.W. Hwy.","BANCPAL INC","1","0","0","7","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/8/1975","4/8/1975","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","1127","858","","0","50","207","0","12","0"
