cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,chbal,chcic,chitem,chcoin,chus,chusfbk,chnus,chnusfbk,chfrb,chbalni
"29140","2983","637170","3802858","AMERICAN FEDERAL BANK","Fargo","ND","58102","6/30/2018","8/22/2022","SA","215 N. 5th St.","AMERICAN FEDERAL CORP","13","0","1","2","1","Cass","22020","Fargo, ND-MN","1/1/1891","3/16/1935","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.americanfederalbank.com","12426","","","","","","","","","12165"
"34656","0","2694681","3472176","AMERICAN FIRST NATIONAL BANK","Houston","TX","77036","6/30/2018","8/22/2022","N","9999 Bellaire Blvd.","AFNB HOLDINGS INC","17","0","1","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/18/1998","5/18/1998","9/30/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.afnb.com","186683","17839","5178","12661","159447","","0","","9397","33249"
"57113","0","3025134","","AMERICAN FOUNDERS BANK, INC.","Louisville","KY","40223","6/30/2018","8/22/2022","NM","1200 Forest Bridge Rd.","","2","0","0","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","5/14/2001","5/14/2001","3/15/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","","3580","","","","","","","","","828"
"57025","0","2960555","4665265","AMERICAN HERITAGE BANK","Clovis","NM","88101","6/30/2018","8/22/2022","NM","3300 N Prince St","AHB BANCSHARES INC","2","0","0","2","0","Curry","","","12/5/2000","12/5/2000","10/22/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.ahbnm.com","10440","","","","","","","","","2046"
"4190","0","311050","1052220","AMERICAN HERITAGE BANK","Sapulpa","OK","74066","6/30/2018","8/22/2022","SM","2 S. Main St.","AMERICAN BCORP INC","23","0","0","9","1","Creek","46140","Tulsa, OK","6/15/1905","1/1/1934","3/11/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.ahb.bank","22989","10581","5423","5158","10748","","0","","1660","10587"
"8843","0","61757","4520953","AMERICAN HERITAGE NATIONAL BANK","Long Prairie","MN","56347","6/30/2018","8/22/2022","N","24 2nd St. S.","AMERICAN HERITAGE HOLDING CO","6","0","0","4","0","Todd","","","9/1/1881","1/1/1934","8/11/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.logbank.com","44099","2761","0","2761","4591","","0","","36748","2760"
"1439","12419","547251","1210459","AMERICAN INTERSTATE BANK","Elkhorn","NE","68022","6/30/2018","8/22/2022","NM","3331 N 204th St.","AMERICAN INTERSTATE BCORP INC","3","0","0","4","1","Douglas","36540","Omaha-Council Bluffs, NE-IA","3/29/1915","1/1/1934","7/24/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","http://www.americaninterstatebank.com","15811","","","","0","","0","","","1819"
"57695","17958","3229642","3802698","AMERICAN INVESTORS BANK AND MORTGAGE","Eden Prairie","MN","55344","6/30/2018","8/22/2022","SA","6385 Old Shady Oak Rd, # 110","BANK FINANCIAL SERVICES INC","1","0","0","5","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/15/2004","1/15/2004","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.aibandm.com","641","","","","","","","","","282"
"34334","15967","2533043","3272367","AMERICAN METRO BANK","Chicago","IL","60640","6/30/2018","8/22/2022","NM","4878 N. Broadway","AMERICAN METRO BCORP INC","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/29/1997","1/29/1997","10/15/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.americanmetrobank.com","11137","","","","","","","","","472"
"58309","0","3447576","3447567","AMERICAN MOMENTUM BANK","College Station","TX","77845","6/30/2018","8/22/2022","NM","One Momentum Blvd.","ADAM BANK GROUP INC","17","0","1","4","0","Brazos","17780","College Station-Bryan, TX","10/25/2006","10/25/2006","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.americanmomentum.bank","22766","5563","2","5561","8295","","0","","8908","13710"
"24472","11910","256058","1131853","AMERICAN NATION BANK","Ardmore","OK","73401","6/30/2018","8/22/2022","SM","1901 N. Commerce","AMCORP FINANCIAL INC","8","0","1","4","1","Carter","","","5/2/1983","5/2/1983","4/25/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankanb.com","16279","","","","","","","","","12035"
"19300","10134","660655","1059715","AMERICAN NATIONAL BANK","Omaha","NE","68114","6/30/2018","8/22/2022","N","8990 W. Dodge Rd.","AMERICAN NATIONAL CORP","39","0","1","4","1","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/2/1964","12/2/1964","10/1/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.american.bank","57397","45753","29867","15886","9265","","0","","2379","51489"
"26398","13943","481430","2939337","AMERICAN NATIONAL BANK","Oakland Park","FL","33308","6/30/2018","8/22/2022","N","4301 N. Fedl Hwy.","ANB HOLDINGS INC","1","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/15/1985","10/15/1985","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.americannationalbank.com","41102","","","","","","","","","23944"
"22373","10059","498362","2507183","AMERICAN NATIONAL BANK & TRUST","Wichita Falls","TX","76308","6/30/2018","8/22/2022","N","2732a Midwestern Pkwy.","AMERIBANCSHARES INC","10","0","0","4","0","Wichita","48660","Wichita Falls, TX","11/29/1976","11/29/1976","8/14/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.amnat.com","30030","7711","4152","3559","6942","","0","","15377","9273"
"33812","15499","2051127","2716640","AMERICAN NATIONAL BANK - FOX CITIES","Appleton","WI","54911","6/30/2018","8/22/2022","N","2200 N. Richmond St.","AMERICAN NATIONAL BCORP INC","1","0","0","4","1","Outagamie","11540","Appleton, WI","6/14/1993","6/14/1993","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.anbfc.bank","6767","","","","","","","","","3159"
"6837","11656","958727","1076691","AMERICAN NATIONAL BANK AND TRUST COMPANY","Danville","VA","24541","6/30/2018","8/22/2022","N","628 Main St.","AMERICAN NATL BANKSHARES INC","30","0","1","4","0","Danville City","","","2/9/1909","1/1/1934","1/1/2015","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.amnb.com","32983","23054","14819","8235","686","","0","","9243","23683"
"26499","12972","306159","3047172","AMERICAN NATIONAL BANK OF MINNESOTA","Baxter","MN","56425","6/30/2018","8/22/2022","N","7638 Woida Rd.","AMERICAN BCORP OF MN INC","9","0","0","4","1","Crow Wing","","","5/1/1983","1/2/1986","5/4/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.anbmn.com","25827","","","","0","","0","","","2467"
"58469","0","3623110","","AMERICAN PLUS BANK, N.A.","Arcadia","CA","91007","6/30/2018","8/22/2022","N","630 W. Duarte Rd.","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","8/8/2007","8/8/2007","9/23/2015","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.bankaplus.com","12999","","","","","","","","","905"
"58584","0","3671997","3824261","AMERICAN PRIDE BANK","Macon","GA","31204","6/30/2018","8/22/2022","NM","4740 Log Cabin Dr.","AMERICAN BCORP INC","4","0","0","4","1","Bibb","31420","Macon, GA","12/12/2007","12/12/2007","7/27/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.americanpridebank.com","13625","","","","","","","","","2041"
"24655","14089","735768","2312837","AMERICAN RIVER BANK","Sacramento","CA","95815","6/30/2018","8/22/2022","NM","1545 River Park Dr.","AMERICAN RIVER BANKSHARES","12","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","8/29/1983","8/29/1983","1/8/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","46858","1405","147","1258","14322","","0","","31131","13966"
"58281","0","3388482","","AMERICAN RIVIERA BANK","Santa Barbara","CA","93101","6/30/2018","8/22/2022","NM","1033 Anacapa St.","","5","0","0","4","0","Santa Barbara","42200","Santa Maria-Santa Barbara, CA","7/18/2006","7/18/2006","1/1/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.americanriviera.bank","42796","","","","","","","","","7858"
"9104","9913","337247","1141508","AMERICAN SAVINGS BANK","Tripoli","IA","50676","6/30/2018","8/22/2022","NM","312 S. Main St","TRIPOLI BANCSHARES INC","1","0","0","2","1","Bremer","47940","Waterloo-Cedar Falls, IA","1/10/1899","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","1018","","","","","","","","","1018"
"29899","4287","12179","","AMERICAN SAVINGS BANK","Middletown","OH","45042","6/30/2018","8/22/2022","NM","701 N. University Blvd.","","2","0","0","4","0","Butler","17140","Cincinnati, OH-KY-IN","1/1/1889","8/9/1937","1/1/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","6046","","","","","","","","","267"
"32526","8384","54973","3842957","AMERICAN SAVINGS BANK, FSB","Honolulu","HI","96813","6/30/2018","8/22/2022","SA","1001 Bishop St, # 100","HAWAIIAN ELECTRIC INDUSTRIES","50","0","0","5","0","Honolulu","46520","Urban Honolulu, HI","1/23/1987","1/23/1987","3/2/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.asbhawaii.com","229419","113903","45865","68038","16712","","0","","98804","120189"
"228","12625","735441","1201457","AMERICAN STATE BANK","Sioux Center","IA","51250","6/30/2018","8/22/2022","NM","525 N. Main St.","AMBANK CO INC","9","0","1","2","1","Sioux","","","9/1/1913","1/1/1934","7/17/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.ambankiowa.com","57258","","","","","","","","","8771"
"26944","13210","276645","1144095","AMERICAN STATE BANK","Osceola","IA","50213","6/30/2018","8/22/2022","SM","1000 Jeffreys Dr.","OSCEOLA BCORP","4","0","0","2","1","Clarke","","","4/23/1987","4/23/1987","10/16/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.americanstatebank.com","12236","","","","","","","","","7186"
"9967","0","262358","4136046","AMERICAN STATE BANK","Arp","TX","75750","6/30/2018","8/22/2022","SM","102 W Front","STEELE HOLDINGS INC","6","0","0","4","1","Smith","46340","Tyler, TX","8/1/1911","1/1/1934","6/11/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.asbtx.com","9771","","","","","","","","","4647"
"57144","0","2957014","1066441","AMERICAN STATE BANK & TRUST COMPANY","Great Bend","KS","67530","6/30/2018","8/22/2022","SM","1321 Main St.","AMERICAN STATE BANCSHARES INC","10","0","0","2","0","Barton","","","4/20/2001","4/20/2001","7/11/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","5624","","","","","","","","","4296"
"15444","12190","244251","2632571","AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON","Williston","ND","58801","6/30/2018","8/22/2022","NM","223 Main St.","AMERICAN STB HOLDING CO INC","2","0","0","2","1","Williams","","","12/1/1936","12/18/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.asbt.com","6135","","","","","","","","","5563"
"22263","0","21359","1857760","AMERICAN STATE BANK OF GRYGLA","Grygla","MN","56727","6/30/2018","8/22/2022","SM","102 S Main Ave","GRYGLA FINANCIAL CORP","2","0","0","2","1","Marshall","","","4/30/1976","4/30/1976","9/6/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.asbgrygla.com","9087","","","","","","","","","1513"
"13150","10181","596848","1134694","AMERICAN TRUST & SAVINGS BANK","Dubuque","IA","52001","6/30/2018","8/22/2022","SM","9th &main St.","ATBANCORP","12","0","0","4","0","Dubuque","20220","Dubuque, IA","1/1/1905","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","79402","25169","18192","6977","2439","","0","","51794","27491"
"10120","0","675341","1140846","AMERICAN TRUST AND SAVINGS BANK","Lowden","IA","52255","6/30/2018","8/22/2022","NM","309 Mckinley Ave.","LOWDEN BANCSHARES INC","1","0","0","2","0","Cedar","","","10/1/1913","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.atsb-lowden.com","11485","","","","","","","","","837"
"58076","0","3357947","4848246","AMERICAN TRUST BANK","Kirksville","MO","63501","6/30/2018","8/22/2022","NM","2817 N. Baltimore","CONNECTIONS BANCSHARES INC","1","0","0","2","0","Adair","","","10/24/2005","10/24/2005","10/18/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.connectionsbank.com","1353","","","","","","","","","999"
"8205","15484","201254","1128705","AMERICANA COMMUNITY BANK","Sleepy Eye","MN","56085","6/30/2018","8/22/2022","NM","300 Main St. W.","MIDWEST BANCSHARES INC","4","0","0","2","0","Brown","","","1/1/1881","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.americanafinancial.com","6835","","","","","","","","","478"
"58360","0","3488980","","AMERICAS UNITED BANK","Glendale","CA","91203","6/30/2018","8/22/2022","NM","801 N. Brand Blvd, # No. 115","","4","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/6/2006","11/6/2006","12/5/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","26119","","","","","","","","","3753"
"2838","13531","139133","2685577","AMERIFIRST BANK","Union Springs","AL","36089","6/30/2018","8/22/2022","NM","104 Hardaway Ave.","USAL BCORP INC","4","0","0","4","0","Bullock","","","1/2/1916","1/1/1934","6/12/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.amerifirstbank.com","11888","1113","0","1113","8622","","0","","2153","5277"
"58303","18013","3470239","","AMERIPRISE NATIONAL TRUST BANK","Minneapolis","MN","55402","6/30/2018","8/22/2022","N","901 3rd Ave. S.","","1","0","0","7","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","9/14/2006","9/14/2006","1/31/2013","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","http://www.ameriprise.com","9093","","","","","","","","","4929"
"20504","12344","764030","1082067","AMERIS BANK","Moultrie","GA","31768","6/30/2018","8/22/2022","NM","300 S Main St","AMERIS BCORP","140","0","1","4","0","Colquitt","","","10/1/1971","10/1/1971","6/30/2018","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","0","http://www.amerisbank.com","427432","145160","66733","78427","113539","","0","","168733","151659"
"7542","11474","928618","1117316","AMERISERV FINANCIAL BANK","Johnstown","PA","15901","6/30/2018","8/22/2022","SM","216 Franklin St.","AMERISERV FINANCIAL INC","16","0","0","4","0","Cambria","27780","Johnstown, PA","9/23/1933","1/1/1934","5/21/2010","Stock","0","1","FED","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","AmeriServ.com","28300","19617","8475","11142","3785","","0","","4898","21439"
"15510","15433","508355","1056983","AMERISTATE BANK","Atoka","OK","74525","6/30/2018","8/22/2022","SM","113 S. Pennsylvania","ATOKA STATE BCORP INC","4","0","1","4","1","Atoka","","","8/6/1906","7/2/1937","1/20/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.ameristatebank.com","20688","","","","","","","","","4643"
"57295","0","3015939","3583700","AMG NATIONAL TRUST BANK","Boulder","CO","80302","6/30/2018","8/22/2022","N","1155 Canyon Blvd, # 310","AMG NATIONAL CORP","6","0","1","4","0","Boulder","14500","Boulder, CO","8/1/2001","2/1/2008","6/15/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.amgnational.com","64293","","","","","","","","","2819"
"26658","0","30052","1140967","AMISTAD BANK","Del Rio","TX","78840","6/30/2018","8/22/2022","NM","1301 Veterans Blvd.","EDEN FINANCIAL CORP","1","0","0","4","0","Val Verde","","","4/25/1986","4/25/1986","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.amistadbank.com","3579","","","","","","","","","738"
"28949","2674","715975","","AMORY FEDERAL SAVINGS AND LOAN ASSOCIATION","Amory","MS","38821","6/30/2018","8/22/2022","SA","213 2nd Ave N","","1","0","0","5","0","Monroe","","","6/1/1934","10/29/1934","5/5/2015","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.amoryfederal.com","14549","","","","","","","","","2410"
"22381","0","424352","2622116","ANAHUAC NATIONAL BANK","Anahuac","TX","77514","6/30/2018","8/22/2022","N","801 S. Ross Sterling","ANAHUAC BANCSHARES INC","5","0","0","4","1","Chambers","26420","Houston-The Woodlands-Sugar Land, TX","12/20/1976","12/20/1976","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://WWW.ANBANK.NET","13037","","","","","","","","","2575"
"19220","11427","828651","2942702","ANB BANK","Denver","CO","80206","6/30/2018","8/22/2022","SM","3033 E. 1st Ave.","STURM FINANCIAL GROUP INC","33","0","1","4","1","Denver","19740","Denver-Aurora-Lakewood, CO","9/1/1964","9/1/1964","10/1/2014","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","ANBBANK.COM","58229","28421","20139","8282","4414","","0","","25394","32564"
"28454","1626","349370","3843712","ANCHOR BANK","Aberdeen","WA","98520","6/30/2018","8/22/2022","SB","120 N. Broadway","ANCHOR BCORP INC","10","0","0","4","0","Grays Harbor","","","1/1/1907","10/18/1935","8/3/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","17338","4126","1895","2231","1053","","0","","12159","4937"
"57931","0","3342671","","ANCHOR COMMERCIAL BANK","Juno Beach","FL","33408","6/30/2018","8/22/2022","SM","13951 Us Hwy 1","","2","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/22/2005","3/22/2005","5/9/2016","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","https://www.anchorbank.com","13406","","","","","","","","","510"
"4208","15757","327556","1866306","ANCHOR D BANK","Texhoma","OK","73949","6/30/2018","8/22/2022","SM","222 W. Main St.","TEXHOMA BANCSHARES INC","3","0","0","2","1","Texas","","","2/23/1906","1/1/1934","12/31/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.anchordbank.com","10794","","","","","","","","","3776"
"11681","12318","655530","2037550","ANCHOR STATE BANK","Anchor","IL","61720","6/30/2018","8/22/2022","NM","246 2nd St.","ABC EMPLOYEE STK OWNERSHIP PLAN","1","0","0","2","0","Mclean","14010","Bloomington, IL","12/27/1920","1/1/1934","7/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","anchorstatebank.com","2634","","","","","","","","","683"
"22959","0","589439","3071908","ANDALUSIA COMMUNITY BANK","Andalusia","IL","61232","6/30/2018","8/22/2022","NM","601 8th St. E.","SPECTOR PROPERTIES INC","2","0","0","6","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","10/1/1979","10/1/1979","4/27/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","7601","","","","","","","","","1476"
"9923","13430","6329","1138197","ANDERSON BROTHERS BANK","Mullins","SC","29574","6/30/2018","8/22/2022","NM","101 N. Main St.","ANDERSON BANCSHARES INC","23","0","0","4","0","Marion","","","1/1/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.abbank.com","64496","11798","2","11796","23483","","0","","29215","35253"
"10858","0","916343","1210114","ANDERSON STATE BANK","Oneida","IL","61467","6/30/2018","8/22/2022","NM","111 W. Hwy. St.","ANDERSON BCORP INC","1","0","0","2","1","Knox","","","2/17/1917","1/1/1934","4/18/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.andersonstatebank.com","13384","","","","","","","","","4460"
"18483","0","410159","1245246","ANDES STATE BANK","Lake Andes","SD","57356","6/30/2018","8/22/2022","NM","213 Main St.","RANDALL BANCSHARES INC","1","0","0","2","0","Charles Mix","","","2/5/1962","2/5/1962","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.andesstatebank.com","7621","","","","","","","","","1904"
"16410","0","225054","1063048","ANDOVER STATE BANK","Andover","KS","67002","6/30/2018","8/22/2022","NM","511 N. Andover Rd.","ANDOVER FINANCIAL CORP","2","0","0","4","0","Butler","48620","Wichita, KS","11/26/1916","4/19/1946","12/4/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.goasb.com","2488","","","","0","","0","","","2234"
"22015","12280","361439","1083185","ANDREW JOHNSON BANK","Greeneville","TN","37743","6/30/2018","8/22/2022","NM","124 N. Main St.","ANDREW JOHNSON BANCSHARES INC","7","0","0","4","0","Greene","","","5/12/1975","5/12/1975","1/8/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.andrewjohnsonbank.com","27017","1694","8","1686","4567","","0","","20756","5698"
"17751","7669","132107","2710796","ANDROSCOGGIN SAVINGS BANK","Lewiston","ME","4240","6/30/2018","8/22/2022","SB","30 Lisbon St.","ANDROSCOGGIN BCORP MHC","12","0","0","4","0","Androscoggin","30340","Lewiston-Auburn, ME","1/1/1870","4/25/1957","1/27/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.androscogginbank.com","15497","","","","","","","","","12788"
"32018","7743","660879","","ANGELINA SAVINGS BANK, SSB","Lufkin","TX","75901","6/30/2018","8/22/2022","SB","1721 Tulane Dr.","","1","0","0","8","0","Angelina","","","1/1/1978","5/29/1980","7/16/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.angelinabank.com","28469","","","","","","","","","2754"
"58889","0","3825080","3962350","ANN ARBOR STATE BANK","Ann Arbor","MI","48104","6/30/2018","8/22/2022","NM","125 W. William St.","ANN ARBOR BCORP INC","3","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/14/2009","1/14/2009","7/19/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","16838","","","","0","","0","","","3704"
"11682","0","691743","2861616","ANNA STATE BANK","Anna","IL","62906","6/30/2018","8/22/2022","NM","100 E. Vienna St.","ASB MANAGEMENT CORP","1","0","0","8","0","Union","","","9/18/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","https://www.annastate.com","8147","","","","","","","","","3647"
"3869","11777","261940","2619349","ANSTAFF BANK","Green Forest","AR","72638","6/30/2018","8/22/2022","NM","100 1st National Ave.","FIRST NATIONAL BCORP INC","12","0","0","2","1","Carroll","","","5/4/1931","1/1/1934","3/6/2017","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.anstaffbank.com","17326","","","","","","","","","11354"
"29679","3874","527178","","ANTHEM BANK & TRUST","Plaquemine","LA","70764","6/30/2018","8/22/2022","SA","23910 Railroad Ave","","5","0","1","4","1","Iberville","12940","Baton Rouge, LA","1/1/1915","1/16/1936","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.anthembank.com","2165","","","","","","","","","1164"
"33316","13403","1852569","1241985","ANZ GUAM, INC.","Hagatna","GU","96910","6/30/2018","8/22/2022","NM","424 W O Brien Dr ,112","AUSTRALIA&N ZEALAND BK GROUP","0","0","1","7","0","Guam","","","1/11/1991","1/11/1991","2/23/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","5","1","www.anz.com/guam","223675","","","","","","","","","12178"
"9176","16142","51253","5009389","APEX BANK","Camden","TN","38320","6/30/2018","8/22/2022","NM","102 E. Main St.","APEX BCORP INC","13","0","0","4","0","Benton","","","2/27/1931","1/1/1934","3/23/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://WWW.APEXBANK.COM","34923","3540","67","3473","31383","","0","","0","5581"
"35599","0","3057818","4020994","APOLLO BANK","Miami","FL","33130","6/30/2018","8/22/2022","NM","1150 S. Miami Ave.","APOLLO BANCSHARES INC","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/1/2001","10/1/2001","8/8/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.apollobank.com","38603","","","","","","","","","21032"
"6051","10908","368522","1139000","APOLLO TRUST COMPANY","Apollo","PA","15613","6/30/2018","8/22/2022","SM","201 N. Warren Ave.","APOLLO BCORP INC","6","0","0","8","0","Armstrong","38300","Pittsburgh, PA","5/27/1871","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.apollotrust.com","3105","","","","","","","","","1462"
