cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnreres,LNRERSFM,LNRERSF2,lnreloc,LNRERSF1
"9465","9767","246956","3822687","ALVA STATE BANK & TRUST COMPANY","Alva","OK","73717","3/31/2010","8/17/2020","NM","518 College Ave.","GRACE INV CO INC ESOP THE","3","0","0","2","1","Woods","","","9/10/1901","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.ALVASTATEBANK.COM","6245","6245","0","0","3746"
"622","9297","661308","3281798","AMALGAMATED BANK","New York","NY","10001","3/31/2010","8/17/2020","NM","275 7th Ave.","UNITE HERE","22","0","1","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/14/1923","1/1/1934","5/26/2009","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://AMALGAMATEDBANK.COM","844773","743795","0","100978","0"
"903","10892","397531","1020676","AMALGAMATED BANK OF CHICAGO","Chicago","IL","60603","3/31/2010","8/17/2020","NM","One W. Monroe St.","AMALGAMATED INVESTMENTS CO","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/30/1922","1/1/1934","4/1/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.aboc.com","42070","7844","49","34177","33"
"14531","10978","353555","1107205","AMARILLO NATIONAL BANK","Amarillo","TX","79101","3/31/2010","8/17/2020","N","410 S Taylor","AMARILLO NATIONAL BCORP INC","16","0","0","4","1","Potter","11100","Amarillo, TX","1/1/1892","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.anb.com","182982","141121","34704","7157","13747"
"34302","0","2575717","1108967","AMBANK","Silver City","NM","88061","3/31/2010","8/17/2020","NM","1609 N Swan St.","FIRST ARTESIA BANCSHARES INC","3","0","0","4","1","Grant","","","5/9/1997","5/9/1997","6/22/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","","15977","13992","817","1168","0"
"28701","2179","206174","","AMBLER SAVINGS BANK","Ambler","PA","19002","3/31/2010","8/17/2020","SB","155 E Butler Ave","","4","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1899","9/17/1936","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.amblersav.com","138578","124469","10752","3357","742"
"6423","9315","9807","2611718","AMBOY BANK","Old Bridge","NJ","8857","3/31/2010","8/17/2020","SM","3590 Us. Hwy. 9","AMBOY BCORP","26","0","0","4","1","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","5/12/1888","1/1/1934","2/19/2008","Stock","0","1","FED","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.amboybank.com","537103","415007","32322","89774","63477"
"3735","11872","938840","1208661","AMCORE BANK, NATIONAL ASSOCIATION","Rockford","IL","61104","3/31/2010","8/17/2020","N","501 7th St.","AMCORE FINANCIAL INC","56","0","1","4","0","Winnebago","40420","Rockford, IL","9/17/1931","1/1/1934","12/31/2008","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","0","","405416","210272","52617","142527","123253"
"24107","9518","676656","1027004","AMEGY BANK NATIONAL ASSOCIATION","Houston","TX","77027","3/31/2010","8/17/2020","N","4400 Post Oak Pkwy.","ZIONS BCORP","89","1","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","10/18/1982","10/18/1982","9/5/2007","Stock","0","1","OCC","DIF","Dallas","SAN FRANCISCO","Houston","Dallas","Southern","West","0","0","","803998","606913","141124","55961","162412"
"27267","0","1169650","","AMERASIA BANK","Flushing","NY","11355","3/31/2010","8/17/2020","NM","41-06 Main St.","","2","0","0","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","6/20/1988","6/20/1988","6/2/2008","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.amerasiabankny.com","31643","26854","598","4191","19007"
"29031","2798","700672","3017326","AMERIANA BANK","New Castle","IN","47362","3/31/2010","8/17/2020","NM","2118 Bundy Ave.","AMERIANA BCORP","13","0","0","4","0","Henry","","","1/1/1890","11/22/1935","6/10/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","156353","131809","3229","21315","45471"
"20726","13979","645661","","AMERICA CALIFORNIA BANK","San Francisco","CA","94104","3/31/2010","8/17/2020","NM","417 Montgomery St.","","1","0","0","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","6/23/1972","6/23/1972","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","","11253","10705","222","326","10705"
"8893","0","440857","1064492","AMERICA'S COMMUNITY BANK","Blue Springs","MO","64015","3/31/2010","8/17/2020","SM","1100 W. Main St.","URICH BCORP INC","3","0","0","4","1","Jackson","28140","Kansas City, MO-KS","2/27/1888","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.amcommbank.com","6074","6050","24","0","0"
"32328","8149","415677","","AMERICAN BANK","Rockville","MD","20852","3/31/2010","8/17/2020","SA","1700 Rockville Pike","","7","0","1","4","0","Montgomery","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","6/6/1983","5/31/1985","6/11/2008","Stock","0","0","OTS","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","213035","181579","11978","19478",""
"20311","10556","630555","1121993","AMERICAN BANK","Bozeman","MT","59715","3/31/2010","8/17/2020","SM","1632 W. Main St.","GUARANTY DEVELOPMENT CO","6","0","0","4","1","Gallatin","","","7/27/1970","11/25/1970","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.americanbankmontana.com","35449","28642","4757","2050","25480"
"34422","15591","2580243","3008753","AMERICAN BANK","Allentown","PA","18104","3/31/2010","8/17/2020","SM","4029 W. Tilghman St.","AMERICAN BANK INC","1","0","0","4","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","6/2/1997","6/2/1997","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.ambk.com","89193","75982","6108","7103","52826"
"19838","10893","658540","1202052","AMERICAN BANK","Fond Du Lac","WI","54935","3/31/2010","8/17/2020","NM","676 W. Johnson St.","NEB CORP","5","0","0","4","0","Fond Du Lac","22540","Fond du Lac, WI","7/10/1968","7/10/1968","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","27636","18725","4196","4715","0"
"1117","0","275358","1131406","AMERICAN BANK & TRUST","Wessington Sprin","SD","57382","3/31/2010","8/17/2020","NM","120 E. Main St.","LEACKCO BANK HOLDING CO INC","7","0","0","2","1","Jerauld","","","1/1/1892","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.abt.bank","9170","6758","837","1575","0"
"19234","0","597452","1104615","AMERICAN BANK & TRUST COMPANY","Covington","LA","70433","3/31/2010","8/17/2020","NM","1819 N. Columbia St.","AMERICAN BANCSHARES INC","4","0","0","4","0","Saint Tammany","35380","New Orleans-Metairie, LA","9/14/1964","9/14/1964","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.americanbankandtrust.com","23367","19914","2179","1274","0"
"17906","0","83834","1085349","AMERICAN BANK & TRUST COMPANY","Opelousas","LA","70570","3/31/2010","8/17/2020","NM","307 E. Landry St.","AMERICAN BCORP INC","8","0","0","4","1","Saint Landry","","","9/22/1958","9/22/1958","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.americanbankandtrust.net","28923","26814","687","1422","996"
"35568","0","2919898","3011829","AMERICAN BANK & TRUST COMPANY, INC.","Bowling Green","KY","42103","3/31/2010","8/17/2020","NM","1302 Scottsville Rd.","AMBANC HOLDING CO INC","4","0","0","4","1","Warren","14540","Bowling Green, KY","7/5/2000","7/5/2000","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.ambanking.com","82935","70394","10628","1913","4807"
"31980","7685","718079","2226475","AMERICAN BANK & TRUST OF THE CUMBERLANDS","Livingston","TN","38570","3/31/2010","8/17/2020","NM","808 W. Main St.","AMERICAN BANCSHARES CORP","3","0","0","4","1","Overton","","","1/1/1978","8/10/1979","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.abtc.bank","43589","35734","2006","5849","1190"
"6183","0","54441","1134694","AMERICAN BANK & TRUST WISCONSIN","Cuba City","WI","53807","3/31/2010","8/17/2020","NM","100 N. Main St.","ATBANCORP","5","0","0","2","1","Grant","","","10/3/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","KANSAS CITY","Madison","Chicago","Central","Central","0","0","","10474","8143","34","2297","0"
"20537","16110","452159","","AMERICAN BANK AND TRUST COMPANY","Tulsa","OK","74136","3/31/2010","8/17/2020","NM","6100 S. Yale Ave, 1 Warren P","","4","0","0","4","0","Tulsa","46140","Tulsa, OK","11/5/1971","11/5/1971","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.americanbanktulsa.com","5815","5661","154","0","4299"
"34955","0","2733263","1138610","AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION","Davenport","IA","52807","3/31/2010","8/17/2020","N","4301 E. 53rd St.","AMBANK HOLDINGS INC","14","0","1","4","1","Scott","19340","Davenport-Moline-Rock Island, IA-IL","1/5/1999","1/5/1999","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.ambankqc.com","113805","63007","23279","27519","2330"
"22559","14001","971959","1133781","AMERICAN BANK CENTER","Dickinson","ND","58601","3/31/2010","8/17/2020","NM","140 1st Ave. W.","AMERICAN BANCOR LTD","10","0","0","4","0","Stark","","","12/1/1977","12/1/1977","6/10/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.weareamerican.bank","43917","29075","7988","6854","3198"
"4624","9208","1002953","1065444","AMERICAN BANK OF BAXTER SPRINGS","Baxter Springs","KS","66713","3/31/2010","8/17/2020","SM","1201 Military Ave.","AMERICAN BANCSHARES INC","3","0","0","4","1","Cherokee","","","1/1/1917","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","http://www.americanbankbaxter.com","10141","9879","186","76","8609"
"18609","0","215662","1107193","AMERICAN BANK OF COMMERCE","Wolfforth","TX","79382","3/31/2010","8/17/2020","NM","Us. Hwy. 82 &loop 193","AMERICO BANCSHARES INC","18","0","1","4","0","Lubbock","31180","Lubbock, TX","9/11/1962","10/11/1962","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.theabcbank.com","52875","49234","3641","0","19167"
"34232","0","2493697","3717260","AMERICAN BANK OF COMMERCE","Provo","UT","84604","3/31/2010","8/17/2020","NM","3670 N. University Ave.","AMBANCORP","4","0","0","4","0","Utah","39340","Provo-Orem, UT","8/26/1996","8/26/1996","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","","6367","3545","502","2320","3545"
"15423","0","568359","3450521","AMERICAN BANK OF MISSOURI","Wellsville","MO","63384","3/31/2010","8/17/2020","NM","127 W. Hudson","EVERGREEN BANCSHARES INC","5","0","0","4","0","Montgomery","","","3/15/1880","9/14/1936","10/18/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.americanbankofmissouri.bank","36756","35715","416","625","3741"
"34606","14577","2684552","3043008","AMERICAN BANK OF OKLAHOMA","Collinsville","OK","74021","3/31/2010","8/17/2020","NM","200 E. Main St.","AMERIBANK HOLDING CO","5","0","0","4","0","Tulsa","46140","Tulsa, OK","4/1/1998","4/1/1998","12/7/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.americanbankok.com","28184","25443","2686","55","1003"
"20843","0","34153","2173720","AMERICAN BANK OF ST. PAUL","Saint Paul","MN","55104","3/31/2010","8/17/2020","SM","1578 University Ave. W.","AMERICAN BCORP","12","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/24/1972","10/24/1972","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","41324","16542","10646","14136","1713"
"20473","0","627658","1109991","AMERICAN BANK OF TEXAS","Sherman","TX","75090","3/31/2010","8/17/2020","NM","2011 Texoma Pkwy.","NORTH AMERICAN BANCSHARES INC","19","0","0","4","0","Grayson","43300","Sherman-Denison, TX","9/1/1971","9/1/1971","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","","83245","76157","4656","2432","8440"
"23433","13825","485652","1109991","AMERICAN BANK OF TEXAS, NATIONAL ASSOCIATION","Marble Falls","TX","78654","3/31/2010","8/17/2020","N","418 Hwy. 281","NORTH AMERICAN BANCSHARES INC","17","0","0","4","0","Burnet","","","4/27/1981","4/27/1981","4/1/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","","77261","71219","5987","55","17108"
"5216","10623","716655","2217503","AMERICAN BANK OF THE NORTH","Nashwauk","MN","55769","3/31/2010","8/17/2020","NM","117 Central Ave.","MESABA BANCSHARES INC","19","0","0","4","1","Itasca","","","1/1/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.ambnk.com","146485","110276","12830","23379","2588"
"23886","10721","307361","1110045","AMERICAN BANK, NATIONAL ASSOCIATION","Waco","TX","76712","3/31/2010","8/17/2020","N","200 W. State Hwy. 6","AMERICAN NATL BANCSHARES INC","2","0","0","4","0","Mclennan","47380","Waco, TX","6/11/1982","6/11/1982","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ambankwaco.com","37971","36342","1629","0","6945"
"5800","0","345345","1201457","AMERICAN BANK, NATIONAL ASSOCIATION","Le Mars","IA","51031","3/31/2010","8/17/2020","N","234 5th Ave. S.W.","AMBANK CO INC","2","0","0","2","1","Plymouth","","","1/1/1887","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.am-bank.com","13345","8700","4222","423","6386"
"20241","11670","807955","1109964","AMERICAN BANK, NATIONAL ASSOCIATION","Corpus Christi","TX","78401","3/31/2010","8/17/2020","N","711 N. Carancahua St","AMERICAN BANK HOLDING CORP","13","0","0","4","1","Nueces","18580","Corpus Christi, TX","8/24/1970","8/24/1970","12/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://americanbank.com","79594","59136","13143","7315","48595"
"15836","0","2723666","1131853","AMERICAN BANK, NATIONAL ASSOCIATION","Keller","TX","76248","3/31/2010","8/17/2020","N","975 Keller Pkwy.","AMCORP FINANCIAL INC","2","0","0","8","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","8/2/1941","8/2/1941","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","9822","8974","848","0","1632"
"21567","0","494654","2344726","AMERICAN BANK, NATIONAL ASSOCIATION","Dallas","TX","75220","3/31/2010","8/17/2020","N","2707 W. N.W. Hwy.","ABNA HOLDINGS INC","1","0","0","7","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","5/2/1974","5/2/1974","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://abdallas.bank","558","279","0","279","250"
"34788","0","2734729","","AMERICAN BUSINESS BANK","Los Angeles","CA","90014","3/31/2010","8/17/2020","NM","523 W. 6th St, # 900","","5","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","9/28/1998","9/28/1998","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://WWW.AMERICANBB.BANK","15674","2049","0","13625","1300"
"27006","0","231242","1401109","AMERICAN CHARTERED BANK","Schaumburg","IL","60173","3/31/2010","8/17/2020","NM","1199 E. Higgins Rd.","AMERICAN CHARTERED BCORP INC","15","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/23/1987","7/23/1987","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","353907","117900","44276","191731","0"
"21663","11323","917331","3153242","AMERICAN CITY BANK OF TULLAHOMA","Tullahoma","TN","37388","3/31/2010","8/17/2020","NM","340 W. Lincoln St.","CLAYTON BCORP INC","4","0","0","4","1","Coffee","","","7/1/1974","7/1/1974","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","","45041","41710","1947","1384","896"
"35412","0","2869162","3035049","AMERICAN COMMUNITY BANK","Woodstock","IL","60098","3/31/2010","8/17/2020","NM","1290 Lake Ave.","AMERICAN CMTY FINANCIAL INC","4","0","0","4","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/13/2000","3/13/2000","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.amcombank.com","96006","80264","2749","12993","3151"
"35033","0","2871558","","AMERICAN COMMUNITY BANK","Glen Cove","NY","11542","3/31/2010","8/17/2020","NM","300 Glen St.","","4","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/10/2000","1/10/2000","7/1/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://ACBALWAYS.COM/","9438","3722","828","4888","0"
"57444","0","3216316","","AMERICAN CONTINENTAL BANK","City Of Industry","CA","91748","3/31/2010","8/17/2020","NM","17700 Castleton St, # 100","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","10/6/2003","10/6/2003","3/12/2007","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.americancontinentalbank.com","19109","18918","0","191","4190"
"57359","0","3116519","3116498","AMERICAN EAGLE BANK","South Elgin","IL","60177","3/31/2010","8/17/2020","NM","556 Randall Rd.","ORCHID FINANCIAL BCORP INC","1","0","0","4","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/17/2002","10/17/2002","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.americaneaglebank.com","17796","13700","1681","2415","0"
"58514","0","3559714","3116498","AMERICAN EAGLE BANK OF CHICAGO","Chicago","IL","60647","3/31/2010","8/17/2020","NM","2255 N. Western Ave.","ORCHID FINANCIAL BCORP INC","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/16/2007","4/16/2007","7/2/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.americaneaglebank.com","6679","5909","211","559","0"
"31581","7212","496377","","AMERICAN EAGLE SAVINGS BANK","Boothwyn","PA","19061","3/31/2010","8/17/2020","SA","3915 Chichester Ave.","","1","0","0","5","0","Delaware","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1917","12/17/1970","3/31/2006","Non-Stock","0","0","OTS","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","12651","11386","1265","0",""
"34090","14359","2339535","2342085","AMERICAN ENTERPRISE BANK","Buffalo Grove","IL","60089","3/31/2010","8/17/2020","NM","600 N. Buffalo Grove Rd.","A E BCORP INC","4","0","0","4","1","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/15/1995","11/15/1995","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","42489","15324","2431","24734","2015"
"57709","0","3242575","3311631","AMERICAN ENTERPRISE BANK OF FLORIDA","Jacksonville","FL","32256","3/31/2010","8/17/2020","NM","10611 Deerwood Park Blvd.","AMERICAN ENTERPRISE BANKSHARES","2","0","0","4","0","Duval","27260","Jacksonville, FL","2/23/2004","2/23/2004","7/7/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","57126","27277","4386","25463","16206"
"10647","52808","1014451","1061950","AMERICAN EXCHANGE BANK","Elmwood","NE","68349","3/31/2010","8/17/2020","SM","151 N. 4th St.","AMERICAN EXCHANGE CO","2","0","0","2","1","Cass","36540","Omaha-Council Bluffs, NE-IA","7/13/1889","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.aebank.com","2907","2868","39","0","509"
"428","17415","811550","","AMERICAN EXCHANGE BANK","Henryetta","OK","74437","3/31/2010","8/17/2020","NM","510-512 W. Main St.","","2","0","0","8","1","Okmulgee","46140","Tulsa, OK","1/1/1933","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","americanexchange.bank","17756","17748","8","0","112"
"2328","0","826451","2816858","AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA","Lindsay","OK","73052","3/31/2010","8/17/2020","NM","402 S. Main St.","GRIFFITH FAMILY FINL HOLDINGS L L C","2","0","0","7","0","Garvin","","","1/1/1924","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","5079","5079","0","0","0"
"35328","15648","2966306","1275216","AMERICAN EXPRESS BANK, FSB.","Salt Lake City","UT","84184","3/31/2010","8/17/2020","SA","4315 S. 2700 W.","AMERICAN EXPRESS CO","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","12/1/2000","12/1/2000","9/18/2006","Stock","0","0","OTS","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","9506","0","9506","0",""
"27471","0","1394676","1275216","AMERICAN EXPRESS CENTURION BANK","Salt Lake City","UT","84184","3/31/2010","8/17/2020","NM","4315 S. 2700 West, Mail Code","AMERICAN EXPRESS CO","2","1","0","3","0","Salt Lake","41620","Salt Lake City, UT","3/20/1989","3/20/1989","8/28/2009","Stock","0","0","FDIC","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","http://www.americanexpress.com","0","0","0","0","0"
"29140","2983","637170","","AMERICAN FEDERAL BANK","Fargo","ND","58102","3/31/2010","8/17/2020","SA","215 N. 5th St.","","13","0","1","4","1","Cass","22020","Fargo, ND-MN","1/1/1891","3/16/1935","3/29/2009","Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.americanfederalbank.com","84403","69891","4129","10383",""
"30182","4902","685676","","AMERICAN FEDERAL SAVINGS BANK","Helena","MT","59601","3/31/2010","8/17/2020","SA","1400 Prospect Ave.","","7","0","0","8","0","Lewis And Clark","","","1/1/1922","3/26/1942","3/29/2009","Stock","0","0","OTS","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.opportunitybank.com","109088","79368","13207","16513",""
"34656","0","2694681","3472176","AMERICAN FIRST NATIONAL BANK","Houston","TX","77036","3/31/2010","8/17/2020","N","9999 Bellaire Blvd.","AFNB HOLDINGS INC","9","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/18/1998","5/18/1998","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.afnb.com","26744","26744","0","0","1084"
"57113","0","3025134","3416376","AMERICAN FOUNDERS BANK, INC.","Lexington","KY","40507","3/31/2010","8/17/2020","NM","318 E. Main St.","AMERICAN FOUNDERS BCORP INC","7","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","5/14/2001","5/14/2001","5/1/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","Cleveland","Central","Southeast","0","1","","88923","59519","4226","25178","22990"
"313","13234","893538","1083635","AMERICAN GATEWAY BANK","Baton Rouge","LA","70816","3/31/2010","8/17/2020","NM","11307 Coursey Blvd.","AMERICAN GATEWAY FINL CORP","11","0","0","4","0","East Baton Rouge","12940","Baton Rouge, LA","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","72952","39674","3985","29293","38864"
"35223","0","2805535","2805544","AMERICAN HEARTLAND BANK AND TRUST","Sugar Grove","IL","60554","3/31/2010","8/17/2020","NM","799 Heartland Dr.","AMERICAN HEARTLAND BANCSHARES","1","0","0","4","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","2/7/2000","2/7/2000","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.1stsecurebank.com","20640","15168","1515","3957","3453"
"57025","0","2960555","","AMERICAN HERITAGE BANK","Clovis","NM","88101","3/31/2010","8/17/2020","NM","3300 N Prince St","","2","0","0","2","0","Curry","","","12/5/2000","12/5/2000","11/16/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.ahbnm.com","7145","7039","106","0","0"
"4190","0","311050","1052220","AMERICAN HERITAGE BANK","Sapulpa","OK","74066","3/31/2010","8/17/2020","SM","2 S. Main St.","AMERICAN BCORP INC","16","0","0","8","1","Creek","46140","Tulsa, OK","6/15/1905","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.ahb.bank","102402","99109","2231","1062","3028"
"8843","0","61757","","AMERICAN HERITAGE NATIONAL BANK","Long Prairie","MN","56347","3/31/2010","8/17/2020","N","24 2nd St. S.","","4","0","0","4","0","Todd","","","9/1/1881","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.logbank.com","10851","4108","1981","4762","0"
