cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,chbal,chcic,chitem,chcoin,chus,chusfbk,chnus,chnusfbk,chfrb,chbalni
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","9/30/2010","8/17/2020","SM","100 N. Michigan St.","1ST SOURCE CORP","80","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","6/7/2008","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","0","www.1stsource.com","139477","52567","33054","19513","6498","0","0","0","80412","60395"
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","9/30/2010","8/17/2020","NM","4805 Towne Ctr. Rd, # 100","VALLEY FINANCIAL GROUP LTD","3","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","25219","","","","","","","","","3755"
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","9/30/2010","8/17/2020","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","2","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","1137","","","","","","","","","886"
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","9/30/2010","8/17/2020","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","14","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","35790","7712","4364","3348","824","0","0","0","27254","8451"
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","9/30/2010","8/17/2020","NM","24 Commerce Dr.","","2","0","0","4","0","Perry","","","12/13/2004","12/13/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","2782","","","","","","","","","2282"
"35408","0","2860440","2860431","1ST UNITED BANK","Boca Raton","FL","33432","9/30/2010","8/17/2020","SM","One N. Fedl Hwy.","1ST UNITED BCORP INC","16","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/20/2000","4/20/2000","12/11/2009","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","170145","8505","6115","2390","1172","0","0","0","160468","9352"
"31249","6607","350572","","1ST UNITED BANK","Faribault","MN","55021","9/30/2010","8/17/2020","SA","430 4th St Nw","","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","3/29/2009","Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","12329","2675","","","9654","","","","","2675"
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","9/30/2010","8/17/2020","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","6","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","4260","1100","4","1096","326","0","0","0","2834","3960"
"91005","0","455253","3688061","5STAR BANK","Colorado Springs","CO","80914","9/30/2010","8/17/2020","NM","Pain &stewart St, Bldg. 1485","ARMED FORCES BENEFIT ASSN","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","5/1/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","2345","","","","","","","","","2290"
"27831","358","671370","","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","9/30/2010","8/17/2020","SA","14757 S Cicero Ave","","3","0","0","8","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","3/31/2006","Stock","0","0","OTS","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","15341","12829","","","619","","","","","12829"
"35029","0","2775151","2775142","AB&T NATIONAL BANK","Albany","GA","31708","9/30/2010","8/17/2020","N","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","6","0","1","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","3/31/2009","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","5514","","","","","","","","","1669"
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","9/30/2010","8/17/2020","SA","6 Bowery","","6","0","1","7","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","9/19/2006","Stock","0","0","OTS","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","39882","2258","","","33671","","","","","2258"
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","9/30/2010","8/17/2020","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","1799","","","","","","","","","306"
"30619","5642","416272","","ABBEVILLE SAVINGS AND LOAN, SSB","Abbeville","SC","29620","9/30/2010","8/17/2020","SB","209 S. Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","6181","","","","","","","","","824"
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","9/30/2010","8/17/2020","NM","401 Spruce St.","ABBY BCORP INC","6","0","0","4","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","21107","","","","","","","","","4306"
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","9/30/2010","8/17/2020","SM","6 Harrison Ave.","","1","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/21/2008","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","7192","","","","","","","","","3453"
"27942","584","442776","","ABINGTON SAVINGS BANK","Jenkintown","PA","19046","9/30/2010","8/17/2020","SB","180 Old York Rd.","","22","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1867","8/22/1940","6/27/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","60173","20004","14153","5851","4835","0","0","0","35334","24670"
"32266","8070","202578","","ACACIA FEDERAL SAVINGS BANK","Falls Church","VA","22043","9/30/2010","8/17/2020","SA","7600 Leesburg Pike, # 200","","1","0","0","5","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/15/1985","1/15/1985","3/31/2006","Stock","0","0","OTS","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","","90923","91","","","90027","","","","","91"
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Colorado Springs","CO","80920","9/30/2010","8/17/2020","N","2835 Briargate Blvd.","DICKINSON FINANCIAL CORP II","55","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","3/28/2008","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","252745","19326","2070","17256","177","0","0","0","233242","28395"
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","9/30/2010","8/17/2020","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","9/22/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","989","","","","","","","","","910"
"58562","0","3535848","","ACCESS 1ST CAPITAL BANK","Denton","TX","76201","9/30/2010","8/17/2020","NM","320 W. Eagle Drive, # 100","","1","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","9/21/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","2722","","","","","","","","","2446"
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","9/30/2010","8/17/2020","NM","210 N. 78th St.","3MV BCORP INC","2","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","12/10/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","2712","","","","","","","","","1693"
"35189","0","2859903","3109904","ACCESS NATIONAL BANK","Reston","VA","20191","9/30/2010","8/17/2020","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORP","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","32505","7733","7107","626","5762","0","0","0","19009","13012"
"14936","11454","730446","1205950","ACKLEY STATE BANK","Ackley","IA","50601","9/30/2010","8/17/2020","NM","650 Main St.","GNB BCORP","5","0","0","2","1","Hardin","","","1/1/1934","12/18/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","17620","","","","","","","","","3653"
"18489","12279","463650","1055623","ADAMS BANK & TRUST","Ogallala","NE","69153","9/30/2010","8/17/2020","SM","315 N. Spruce St.","ADBANC INC","15","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.abtbank.com","8301","7142","3902","3240","228","0","0","0","931","7165"
"26568","12676","58074","","ADAMS CO-OPERATIVE BANK","Adams","MA","1220","9/30/2010","8/17/2020","SB","93 Park St.","","3","0","0","5","0","Berkshire","38340","Pittsfield, MA","1/1/1895","2/28/1986","8/17/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","2451","","","","","","","","","2339"
"14311","0","9553","1053870","ADAMS COUNTY BANK","Kenesaw","NE","68956","9/30/2010","8/17/2020","NM","401 N. Smith Ave.","FIRST KENESAW CO","2","0","0","2","0","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.adamscountybank.net","6560","","","","","","","","","1746"
"32304","8120","312570","","ADAMS COUNTY BUILDING AND LOAN COMPANY","West Union","OH","45693","9/30/2010","8/17/2020","SA","201 W. Main St.","","2","0","0","8","0","Adams","","","1/22/1907","4/4/1985","3/31/2006","Non-Stock","0","0","OTS","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","9291","835","","","7850","","","","","835"
"7506","12499","5210","1117464","ADAMS COUNTY NATIONAL BANK","Gettysburg","PA","17325","9/30/2010","8/17/2020","N","16 Lincoln Sq.","ACNB CORP","19","0","0","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","32864","14966","7437","7529","6665","0","0","0","11233","15317"
"58697","18056","3603765","1131013","ADAMS DAIRY BANK","Blue Springs","MO","64014","9/30/2010","8/17/2020","SA","651 Ne Coronado Dr.","CARROLL COUNTY BANCSHARES INC","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","4/14/2008","Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","3955","2267","","","1459","","","","","2267"
"22658","12102","659622","2007647","ADAMS NATIONAL BANK","Washington","DC","20036","9/30/2010","8/17/2020","N","1130 Connecticut Ave, N.W, #","PREMIER FINANCIAL BCORP INC","7","0","1","4","0","District Of Columb","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","5/15/1978","5/15/1978","3/31/2006","Stock","0","0","OCC","DIF","New York","ATLANTA","Baltimore","Richmond","Northeastern","Southeast","0","0","","44063","1199","0","1199","3686","3686","0","0","39178","1974"
"9812","0","332756","","ADAMS STATE BANK","Adams","NE","68301","9/30/2010","8/17/2020","NM","649 Main St.","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.adamsstate.com","1381","","","","","","","","","525"
"57962","0","3370366","","ADB BANK DBA ALLEGIANCE DIRECT BANK","Cedar City","UT","84720","9/30/2010","8/17/2020","NM","136 W. Ctr. St, # 200","","1","0","0","4","0","Iron","","","8/1/2005","8/1/2005","7/22/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","2723","","","","","","","","","31"
"28380","1473","101671","2467474","ADIRONDACK BANK","Utica","NY","13501","9/30/2010","8/17/2020","SM","185 Genesee St.","ADIRONDACK BCORP INC","17","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","44115","3654","18","3636","225","0","345","0","39891","44115"
"8251","0","94858","1399505","ADRIAN BANK","Adrian","MO","64720","9/30/2010","8/17/2020","SM","130 E. Main St.","ADRIAN BANCSHARES INC","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","2578","","","","","","","","","1978"
"8822","0","293352","1125254","ADRIAN STATE BANK","Adrian","MN","56110","9/30/2010","8/17/2020","NM","322 Maine Ave.","ADRIAN BUILDING CORP","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","1014","","","","","","","","","473"
"31372","6824","405173","","ADVANCE BANK","Baltimore","MD","21215","9/30/2010","8/17/2020","SA","4801 Seton Dr.","","4","0","1","4","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1957","10/16/1963","3/31/2006","Non-Stock","0","0","OTS","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","7792","6547","","","555","","","","","6547"
"29864","4226","834979","1251256","ADVANTAGE BANK","Cambridge","OH","43725","9/30/2010","8/17/2020","NM","814 Wheeling Ave.","CAMCO FINANCIAL CORP","23","0","1","4","0","Guernsey","","","1/1/1891","5/2/1938","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","34939","7970","3381","4589","25958","0","0","0","1011","11489"
